,tweet_id,text
157,1239550127079071745,"Something I #montaged using #ChernobylHBO footage with adaptation of #COVID19 
#BeSafeEveryone 
#StayAtHomeChallenge https://t.co/iXa9vO7VJ7"
158,1239550117641736193,Please join us! 💻 #INeLearn #edtechchat #WeAreFiveStar #VirtualLearning #COVID19 https://t.co/QN5xGObaXo
159,1239550103800516610,Please read &amp; share if you can. #COVID19 #lockdown #France #StayHome https://t.co/CGOXElEuCg
160,1239550103603613701,The #FLU kills 3500 #Canadians every year #COVID19 has killed 1 person so far #perspective
161,1239550082246225922,"6 Ways COVID-19 Will Affect Your Business #Covid19 #SmallBiz #CoronaVirus #London #Somerset UK Nationwide @SEOladyUK

https://t.co/R1yRN6sie3 via @LinkedIn"
162,1239550074776096769,"WE ARE HERE FOR YOU!!!!
https://t.co/HphECDR2uJ

#COVID19 #EOKHUB #eod #uxo #IED #IEDD #landmines #mineaction #humansecurity #solidarity #uxb #bombtech #eodtech #uwuxo"
163,1239550070808285184,South Carolina is officially shut down 🙅 #coronapocolypse #QuarantineLife #CoronavirusOutbreak #COVID19 #CoronavirusUSA
164,1239550063459758083,#Covid19 and lines at #Vons in #SimiValley https://t.co/U2gAMggR1p
165,1239550055067136002,Case of the Mondays or Coronavirus Concerns? The gym was a ghost town this morning. #coronavirus #covid_19 #covıd19 #gym #newnormal https://t.co/gLyHNAEF0R
166,1239550043255910401,"Anyone know what time the first #DailyBorisBriefing is due?
#Covid19 #covidー19uk"
167,1239550033898463232,BabyBoom #COVIDー19 #confinementtotal #CORONAVIRUSENFRANCE #COVID19 https://t.co/ue3Myt3BZS
168,1239550027418292224,"#COVID19: 6500 deaths Worldwide

#Flu: 20-50 thousand deaths 
Worldwide 

#perspective

#WashYourHands 👍🏽"
169,1239550026780737540,Sorry @Facebook can't #donate to your #coronavirus🤮😷relief as I don't have a #Visa or #CreditCards💳&amp; I know it's #serious especially with #COVID19 #CoronavirusOutbreak but I really can't #help as I don't have the #money💰 &amp; I'm on a fixed budget so #sorry but I can't #Facebook https://t.co/lIMTFKDGEU
170,1239550025459478530,"Here's some helpful coronavirus information.
#Coronavirus #COVID19 #WashYourHands #DoNotTouchYourFace https://t.co/1vBYtRxIEs"
171,1239550023597199360,My blog post this morning... So Much Happening So Quickly! #COVID19 #Jamaica https://t.co/ASxW23gknn #Jamaica #COVID19 #RightStepsAndPouiTrees
172,1239550013015031809,"Wow, #StockMarket responding to #Trump lack of leadership and no Test #TESTVIRUSNOW #WallStreet is terrified. It will be fine the investment world is factoring in how bad this #CoronavirusOutbreak will be. Stay home and make babies #COVID19 https://t.co/vt5swkORgJ"
173,1239550011014352896,How we will survive this pandemic together. #COVID19 #COVIDCanada #covidontario #covidyqg #yqg https://t.co/4uCtxnSWbP
174,1239550009005178883,#appreciation to everyone who is working to help those in need during the  #COVID19 outbreak #StaySafe https://t.co/ImS6cjD7kE
175,1239549985395539974,#stocks #stockexchange has #halted 7% down #federal #interestrates down 0.25% #coronavirus #testing   #covid19outbreak #covid19 #outbreak #worldwide #italy #china #usa #bolsadevalores #remesas #interesesfederal… https://t.co/dZwS0C2UPx
176,1239549982803398656,"Working with #autistic people, during the #Coronavirus situation?  Thread ... 

#autism #Coronavirusuk #COVID19  #covid19uk #neurodiverse #neurodiversity 

Please retweet? https://t.co/Uc1LDkjlIY"
177,1239549982639665152,"Coronavirus 'very worrying' as cases double every three days, France says #France #Coronavirus #COVID2019 #COVID19 #CoronaVirusFrance #CoronavirusOutbreak #COVID  #CoronaVirusUpdates #Corona #COVIDー19 https://t.co/3QLIVqKJtU"
178,1239549977208201218,If you are looking for #MutualAid regarding #Covid19 in #Loughborough please follow Loughborough Solidarity on facebook https://t.co/ZnQF4u7TA8 Updates will be posted there.
179,1239549953946660870,"#KAICIID BoD commends measures to fight #COVID19 and #FlattenTheCurve by governments and #religious leaders, counsels compliance with restrictions of public worship: https://t.co/5lWaH5u6On https://t.co/atCFOAESF0"
180,1239549943788064769,Avoid panic and worry with these helpful tips #covidー19uk #COVID19 #panickbuyinguk #panicshopping #CoronavirusOutbreak #coronapocolypse #COVID2019 #Covid_19 thank you to @AnxietyUK https://t.co/xINpEmUohl
181,1239549938633187329,"Stay safe. Be healthy. Help out where needed. #nhpolitics #VogtForNH #COVID19 

https://t.co/GLYCCMZNkc https://t.co/yNe3cWJcG6"
182,1239549905171030017,I just heard a new term: #VirusVoter. I think that will be one description for me and how I will vote in November. #COVID19 #CoronaVirus
183,1239549891103391750,"#PIVXcommunity, 
Good day!🌞
Before we start with any #crypto or #blockchain news, #tech updates, or watch/read about #COVID19. 
Let's think of just #ONE thing we are all grateful for today. 
We'll start!
We are BEYOND #grateful for our #community. 💜
#Staysafe #PIVX #MondayVibes"
184,1239549890247585792,"#Telangana Health Minister Eatala Rajender spoke to #COVID19 patients-undergoing treatment @ Gandhi Hosp #Hyderabad- over phone about med services, facilities, being provided to them. Their feedback was passed to superintendent of the hosp"
185,1239549846912024578,"Wait.... are we not allowed go outside at all in the #Philippines island of #luzon anymore???

#COVID2019 #COVIDー19 #COVID19 #CoronaCrisis #coronapocolypse #Corona #LuzonLockdown https://t.co/46pC8iJP7r"
186,1239549835201699840,"#WhiteHouse is not prepared for #COVID19 #JaredKushner #MikePence #Trump 
#Congress is not prepared to help the #People ~ 
#ShutDown #America #MedicareForAll #BernieSanders is the #Leader not tied to #QuidProQuo who do you want leading #NewDeal #Democrats must have compassion https://t.co/oky0Fhni1M"
187,1239549820110544896,@AP #Quarantine #Trump the bastard needs to be committed 🤥 #Trumptheprofiteer against #Americans attempts at bribing foreign nations to hold up #COVID19 testing in order to secure exclusive rights &amp; corner the market he disgust me #TrumptheWorstPresidentEVER #IMPOTUS SUCKS!
188,1239549808177811456,China says US sanctions contained #Iran's ability to fight #coronavirus https://t.co/a9THOQ4Na1 #COVID19 https://t.co/tEcR0Z4kih
189,1239549783540412420,"#T2R https://t.co/sPbwkdB6H3 /202-727-3827 is back! In response to #COVID19 #DC Gov't is bringing it back without the recently instituted map restrictions. 4 trips a month but go ahead and use it to get around to grocery, doctor, etc. @DC_DFHV @DCAgingNews @SEDCScoop @NEDCScoop https://t.co/MoQQKObkD5"
190,1239549761608454144,#CoronavirusOutbreak to #Nigeria politicians: The fear of #COVID19 is the beginning of stay in your country.
191,1239549734676770817,"Have a #3dprinter?  Can you help fabricate parts to help in this crisis?  #projectopenair #togetherwerise #covid19 #lookforthehelpers

https://t.co/J7x8XFMWBS"
192,1239549716263604224,"Let's fight together against #coronavirus by taking care of ourselves.

#Coronaindia #COVID19 #precaution #WashYourHands #IndiaFightsCorona #QuarantineLife #LetsFightCorona https://t.co/ipn68Vp7zg"
193,1239549713591959555,A reminder in the wake of #coronapocolypse #QuarantineLife #COVID19 #CoronavirusOutbreak #StayTheFHome #HighRiskCovid19 #COVID2019 #SocialDistancingNow https://t.co/Opo3jqUzgi
194,1239549712396582913,Yea..purty much! #WWG1WGA #KAG2020 #Trump2020 #thestorm #THEGREATAWAKENING #darktoLIGHT #PANICinDC #Q  #COVID19 #coronavirus https://t.co/T7Q6PzZy6e
195,1239549703164809218,"Interesting Real Facts! #COVID19 #CoronaVirus #MondayMorning #Quarantine 
https://t.co/BnroycfvJJ"
196,1239549698328977409,"@realDonaldTrump The Mother of ALL #Recessions triggered by the #COVID19 #PANDEMICS is beginning to look like a DEAD CERT!

GOD HELP AMERICA, and the rest of us!"
197,1239549690867310593,#BREAKING the president of Catalonia has tested positive for #coronavirus #COVID19
198,1239549678297010176,"YouPorn &amp; Kleenex se frotte les mains.... Et pas queue.... 😂
#COVID19 #teletravail #confinementtotal #COVID"
199,1239549675390337026,Paying closer attention to hair-tie hygiene than I ever have before. #coronapocolypse #COVID19 #WashYourHands #washyourhairtie https://t.co/IMgCI9r9da
200,1239549666628374528,Rather than dealing with #COVID19 the #racist right want to stir up #racism &amp; division. #WeStandTogether Join the online #WorldAgainstRacism rally https://t.co/c6As7dnh8X Saturday  21 March UN #antiracism day https://t.co/skU33BTmyo
201,1239549641810640898,"It would seem that #COVID19
CAN present more or less like a cold.

If so I may have it. 
#mustread
#coronapocolypse

https://t.co/QFR3eSCR7i"
202,1239549633526784002,"I am pound of being Hongkongers! 
#HongKong 
#COVIDー19 
#COVID19 https://t.co/tNiv4LuQ8s"
203,1239549620117819392,"Selfish, Irresponsible and GREEDY! @Olympics @Tokyo2020 #Tokyo2020 #Olympics #COVID19 #CoronavirusOutbreak #QuarantineLife https://t.co/5ueNIR0wZF"
204,1239549604267544580,"So what's your #quarantine plans?

#QuarantineLife #Corona #coronavirus #coronapocalypse #SelfQuarantine #COVID19 https://t.co/OvXrWVDTrC"
205,1239549601796915203,"#COVID19 युरोपको  अवस्था: ! 

#Italy saw 368 new deaths bringing its total to 1,809, 
#Spain recorded 97 more deaths for a total of 288 
#France reported 29 deaths, giving a total of 120.
#UK also saw a single-day record, with 14 new deaths and a total of 35."
206,1239549598986915842,"#coronavirus #COVID19 #UK #BorisJohnson 
THREAD https://t.co/Aivb9TzSvc"
207,1239549596868710402,"Weekend Coffee Share - 16th March, 2020. #WeekendCoffeeShare #Pandemic #Covid19 #Flu #Pneumonia #Health #Travel #Hospital #Virus 3Humour #Humor #WWI https://t.co/3gvPNQKbqe https://t.co/D6lw8quAFr"
208,1239549587364421636,The continued bungling of the #COVID19 response in regards to both #publichealth and the #economy by the #TrumpAdministration requires nothing less than the #resignation of @realDonaldTrump who has proven himself completely #UnfitToBePresident
209,1239549585799995393,My son just made eye contact with me naked and peed on the rug. #zerofucks #sos #COVID19 #QuarantineLife #helpthismomma
210,1239549582410825734,"Social distancing 💃 #covid19
#Covid19Walkout #SocialDistancingNow #SocialDistancing #SocialDistance https://t.co/aXfTacNTdF"
211,1239549581114970113,"Y'all keep playing...

#COVID19 #coronapocolypse #stonks https://t.co/vdjtzbc5BJ"
212,1239549564476174336,"Working from home, drinking tea #moodycowcup #gingertea 💪#surfacepro7 #kitchendineroffice #covid19
https://t.co/AZ4uXF4uq5"
213,1239549554535600129,"nearly one-third of #US losing sleep over #Coronavirus worries, #Wyoming #Hawaii top list - survey. #WuhanVirus #COVD19 #COVID19 #COVID_19 #CoronavirusPandemic https://t.co/Xi6veamMPb"
214,1239549542854467584,Ahh online classes #COVID2019 #Corona #COVIDー19 #coronavirus #StayTheFHome #onlinelearning #Online #Covid_19 #StayAtHome #onlineclasses #OnlineTeaching #Memes #meme #memescoronavirus #memes2020 #MemesCOVID19 #COVID19 #homeschooling #StayAtHomeChallenge #StaySafe #staywell #home https://t.co/xGnY1CDP9x
215,1239549538135932931,women the responsibility for care work hence are at higher risk #covid19 #womensmonthzim #Covid19zw #coronaviruszw #coronazw  #GenerationEquality #womenzw #womensmonthzim @WCOZIMBABWE @YoungWomenInst  @unwomenzw @ShamwariyeMwana  @GMCZimbabwe @SHDFZim  @NLinZimbabwe @ZWwomensmed
216,1239549533299699714,"Thorough hand-washing with an ordinary soap is effective in killing #coronavirus (#COVID19)
#WashYourHands
with soap &amp; water

Not cow's urine
Yes, wohi aap logonka divine gomutra.

Also drink water
Not cow's urine
Yes,  wohi same
https://t.co/8dm48HQsXk"
217,1239549533131919361,The Dow Jones index collapsed and the era of American hegemony ended.#US #DJI #COVID19 https://t.co/Dusoz0Pqpn
218,1239549521320960000,"#Coronavirus #COVID19 #Pandemic #Pandemic2020 #airlines #airtravel Coronavirus Could Bankrupt Most Airlines by End of May, Consultant Warns https://t.co/6z70uXJEig"
219,1239549519353823233,"Poem for our time! 🙂😃🙂❤️💕 – A SMILE @JezAlborough https://t.co/9ax5jV5VDG
#cornoavirus #COVID19 #infectiousSMILE"
220,1239549507743952896,"#COVID19 is imposing severe conditions to #global #economies, which can push the #world into #recession, and the #fintechs will now take a major test as #interestrates fall and #fearful #consumers seek #safety in #traditional #banks.

#fintech #crisis

https://t.co/2UE63HBEVs"
221,1239549506439589888,@realDonaldTrump The Mother of ALL #Recessions triggered by the #COVID19 #PANDEMICS is beginning to look like a DEAD CERT!
222,1239549503742439424,"I’m going to work since I have #cancer #patients to see at the 🏥. I rather be at 🏠 to ⬇️ #COVID19 risk to my ❤️ ones. 👏🏼+🙏 to all my #healthcare colleagues, first responders, airport workers, delivery people, grocery staff, and many more across the 🌍 who are braver than I am."
223,1239549482423005184,"When [Commies]#Dems senile 'experts"" #JoeBiden &amp; #BernieSanders vie in skills about #COVID19 and his pals… 🙃

https://t.co/Iu8WdzowC4"
224,1239549479369330695,"Who's got #3Dprinting and a willingness to help?

#LookForTheHelpers

#COVID19 #TogetherWeRise #projectopenair #maralagovirus #CoronavirusUSA

https://t.co/n3LcVd5RzX"
225,1239549473078104069,"Hey antivaxxers, do you understand herd immunity yet, to protect the vulnerable? #antivaxxers #antivax #COVID19 #COVID #immunizations #vaccine #science #US @POTUS @VP"
226,1239549472989986817,"Waking up #MondayMorning with my #RareDisease #CVID alien baby,as I call it, sore. I put the infusion on that side. It will help me fight a cold. I will die if I get #COVID19 but I have isolated myself for a week so far &amp; will continue to fight off the #CoronavirusOutbreak https://t.co/kHA4tsqKHV"
227,1239549460847476736,I memed. #coronapocolypse #StayTheFHome #COVID19 https://t.co/WkvQlPJnsP
228,1239549446683328513,"Can't believe how empty the streets are. Nor the shelves. Walking Dead anyone?

#CoronApocolypse #COVID19 #CoronaVirus"
229,1239549440450420736,Instead of #Cars- #Vehicles- #Pollution- #Emissions #GlobalWarming- #ClimateChange &amp; sans #FossilFuels especially! #COVID19 #Solutions #Health #UK #US #World https://t.co/QUAaGmFgk0
230,1239549424373768192,Looks like someone watched Commando recently #Arnie #StayTheFHome #COVID19 https://t.co/D7WC3WImlh
231,1239549424130568193,"Staying in because of #COVID19? Tune in for #CouchCon, an all-streamed #TTRPG convention benefiting @MSF_USA. Shout out to our collaborators, @HwithoutLimits, @TtlPrtyChll, &amp; @Wandering_DM. Stay tuned for more details! https://t.co/F7pGVRPA0t"
232,1239549421232312323,"SUCH an important, beautifully-written piece. Please read and share.
#CoronavirusUSA #cororavirus #COVID19 

https://t.co/OUbZ1PRWR6"
233,1239549404245364736,Another big crisis for #Egypt ian #tourism sector #COVID19 https://t.co/MG5MASHcpv
234,1239549379289083904,"#covid19  #Parents have lots of questions about their #kids and the #coronaravirus. The The New York Times has launched a site just for this issue.  Check it out, pass it around.

#emergencyresponders #emergencymanagement #riskmana…https://t.co/PPILZyaRAM https://t.co/hxcu1d21pJ"
235,1239549349392244736,Corona is dope like I don't gotta talk to people OR go outside? Can we get an extension? #coronapocolypse #QuarantineLife #COVID19
236,1239549338910679041,"Sharing with permission from #futurecardiologist #KV

#TeleSemiAnnual 

Lots of things we’re learning work well during #COVID19 #MedEd https://t.co/C7C9PyAzJs"
237,1239549333478965249,How to Survive Virtual Law School and Maintain Your Sanity https://t.co/OoFK2hBt0v #lawschool #covid19 #coronavirus
238,1239549331901997056,"#QuarantineLife got us like...🥱💤

#Coronapocolypse | #COVID19 

@FrankDangelo23 https://t.co/ZSvCX6v5nT"
